,geo,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,date,image_id,point_id,timestamp
129,,60,5324,2721,2649,5176,5072,5080,4990,5165,5232,5736,5232,3124,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-05,20250105T102421_20250105T102421_T32UND,8,1736072776091
130,,60,5316,2721,2650,5172,5068,5080,4989,5164,5233,5736,5232,3124,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-05,20250105T102421_20250105T102421_T32UNE,8,1736072763425
131,,60,5877,2412,2456,5744,5512,5604,5458,5563,5528,6180,5569,3530,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-05,20250105T102421_20250105T102421_T32UPD,6,1736072772666
132,,54,4214,2085,2091,4112,4024,4036,3955,4123,4248,4640,4252,2570,1,0,0,100,0,-9999,-9999,2048,9,255,255,255,-9999,2025-01-05,20250105T102421_20250105T102421_T32UPE,1,1736072758267
133,,60,4424,1976,1894,4244,4164,4244,4131,4391,4497,4888,4550,2544,1,0,0,100,0,-9999,-9999,2048,9,255,255,255,-9999,2025-01-05,20250105T102421_20250105T102421_T32UPE,3,1736072758267
134,,108,5566,2973,3004,5308,5392,5616,5595,5730,5874,6436,5956,4110,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-06,20250106T104329_20250106T104538_T32UNE,2,1736160358205
135,,102,4341,2198,2152,4264,4336,4412,4397,4534,4648,5096,4685,2829,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-06,20250106T104329_20250106T104538_T32UNE,9,1736160358205
136,,108,452,637,439,408,421,300,568,1166,1214,1277,1258,1075,0,0,0,0,0,-9999,-9999,0,3,42,43,31,665,2025-01-08,20250108T103421_20250108T103422_T32UND,8,1736332571413
137,,108,485,1471,829,526,618,424,943,2426,2843,3219,3026,2854,0,0,0,0,0,-9999,-9999,0,4,54,63,44,822,2025-01-08,20250108T103421_20250108T103422_T32UNE,0,1736332557070
138,,108,735,1228,632,935,720,703,981,1544,1532,1891,1492,1807,0,0,0,4,0,-9999,-9999,0,3,94,73,72,780,2025-01-08,20250108T103421_20250108T103422_T32UNE,2,1736332557070
139,,108,437,1841,1218,386,428,557,1016,1388,1556,1935,1838,1812,0,0,0,0,0,-9999,-9999,0,5,40,45,55,810,2025-01-08,20250108T103421_20250108T103422_T32UNE,4,1736332557070
140,,108,484,1426,907,480,528,614,863,1031,1119,1309,1364,1455,0,0,0,0,0,-9999,-9999,0,5,51,54,62,581,2025-01-08,20250108T103421_20250108T103422_T32UNE,5,1736332557070
141,,108,416,1877,982,433,566,420,1137,2634,2952,3200,3302,3547,0,0,0,0,0,-9999,-9999,0,4,45,58,41,744,2025-01-08,20250108T103421_20250108T103422_T32UNE,7,1736332557070
142,,108,440,638,441,404,418,298,575,1168,1213,1272,1259,1205,0,0,0,0,0,-9999,-9999,0,3,38,42,30,780,2025-01-08,20250108T103421_20250108T103422_T32UNE,8,1736332557070
143,,114,411,656,300,369,350,249,519,1464,1491,1686,1571,2103,0,0,0,0,0,-9999,-9999,0,5,40,37,25,646,2025-01-08,20250108T103421_20250108T103422_T32UNE,9,1736332557070
144,,114,517,983,529,399,583,302,869,2236,2469,2272,2793,3624,0,0,0,0,0,-9999,-9999,0,4,40,60,32,646,2025-01-08,20250108T103421_20250108T103422_T32UPD,6,1736332566935
145,,78,598,2227,1292,634,775,676,1278,2214,2459,2744,2699,2720,0,0,0,0,0,-9999,-9999,0,4,65,80,70,742,2025-01-08,20250108T103421_20250108T103422_T32UPE,1,1736332552927
146,,78,721,2000,1220,774,920,718,1523,2913,3137,3184,3205,2884,0,0,0,2,0,-9999,-9999,0,4,81,94,73,935,2025-01-08,20250108T103421_20250108T103422_T32UPE,3,1736332552927
147,,54,4443,3886,3551,4644,4288,4300,4534,4523,4550,5036,4565,4955,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,796,2025-01-10,20250110T102319_20250110T102315_T32UND,8,1736504778008
148,,54,4396,3873,3513,4576,4240,4244,4492,4496,4544,4964,4532,4463,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,687,2025-01-10,20250110T102319_20250110T102315_T32UNE,8,1736504765359
149,,60,8577,2924,3027,8576,7928,8128,8701,8375,8161,8832,7966,14984,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,761,2025-01-10,20250110T102319_20250110T102315_T32UPD,6,1736504774575
150,,60,4706,2492,2163,4372,3704,3648,3760,3635,3621,3796,3562,3767,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,694,2025-01-10,20250110T102319_20250110T102315_T32UPE,1,1736504760173
151,,60,4373,1237,1000,3972,3424,3192,3303,3307,3265,3372,3198,2573,0,1,0,50,0,-9999,-9999,1024,8,255,255,255,694,2025-01-10,20250110T102319_20250110T102315_T32UPE,3,1736504760173
152,,96,439,1200,701,460,558,664,1103,1991,2138,2142,2593,2200,0,0,0,2,0,-9999,-9999,0,4,47,57,68,442,2025-01-11,20250111T104411_20250111T104430_T32UNE,2,1736592354632
153,,96,3865,2238,2048,3608,3100,2864,3214,3833,3980,4296,3999,6962,1,0,0,94,0,-9999,-9999,2048,9,255,255,255,513,2025-01-11,20250111T104411_20250111T104430_T32UNE,9,1736592354632
154,,60,2762,2161,2187,2308,2114,2054,2445,2975,3025,3144,3145,3622,0,0,0,57,0,-9999,-9999,0,8,235,215,209,411,2025-01-13,20250113T103309_20250113T103310_T32UND,8,1736764575067
155,,60,1452,1401,1288,1470,1682,1476,2144,3674,4077,4328,4141,4294,1,0,0,24,0,-9999,-9999,2048,8,149,169,151,510,2025-01-13,20250113T103309_20250113T103310_T32UNE,0,1736764560716
156,,60,3222,2595,2528,2732,2522,2454,2738,2964,3075,3248,3172,3640,0,0,0,82,0,-9999,-9999,0,9,255,255,250,510,2025-01-13,20250113T103309_20250113T103310_T32UNE,2,1736764560716
157,,60,892,1530,1173,910,868,911,1213,1676,1751,2325,2231,2208,0,0,0,0,0,-9999,-9999,0,3,94,89,93,510,2025-01-13,20250113T103309_20250113T103310_T32UNE,4,1736764560716
158,,60,1003,650,533,1088,906,979,1158,1271,1261,1362,1340,1739,0,0,0,0,0,-9999,-9999,0,3,112,92,100,510,2025-01-13,20250113T103309_20250113T103310_T32UNE,5,1736764560716
159,,60,1041,900,586,1190,1262,1104,1655,3041,3396,3500,3725,3877,0,0,0,0,0,-9999,-9999,0,5,121,130,114,408,2025-01-13,20250113T103309_20250113T103310_T32UNE,7,1736764560716
160,,60,2762,2169,2212,2300,2106,2050,2455,2971,3010,3124,3129,4091,0,0,0,57,0,-9999,-9999,0,8,235,212,206,510,2025-01-13,20250113T103309_20250113T103310_T32UNE,8,1736764560716
161,,60,2124,1516,1431,1866,1668,1520,1559,2231,2437,2573,2505,3106,0,0,0,11,0,-9999,-9999,0,3,194,170,153,510,2025-01-13,20250113T103309_20250113T103310_T32UNE,9,1736764560716
162,,144,4143,2781,2643,3484,3140,3052,3213,3746,3935,4320,3887,5368,0,0,0,100,0,-9999,-9999,0,9,255,255,255,402,2025-01-13,20250113T103309_20250113T103310_T32UPD,6,1736764570584
163,,60,965,1116,732,1056,1204,1134,1673,2546,2743,3136,3081,2977,0,0,0,0,0,-9999,-9999,0,5,109,123,114,363,2025-01-13,20250113T103309_20250113T103310_T32UPE,1,1736764556574
164,,60,1237,919,705,1302,1466,1322,1926,3235,3411,3628,3493,3137,0,0,0,0,0,-9999,-9999,0,5,133,149,135,481,2025-01-13,20250113T103309_20250113T103310_T32UPE,3,1736764556574
165,,96,8297,5490,3498,8168,7720,7968,7567,7710,7918,8104,8085,1592,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-15,20250115T102351_20250115T102404_T32UND,8,1736936776213
166,,96,7388,5450,3489,7640,7416,7768,7314,7468,7677,8008,7873,1584,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-15,20250115T102351_20250115T102404_T32UNE,8,1736936763581
167,,96,5687,3479,2282,5548,5084,5036,4567,4751,4858,5296,4939,937,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-15,20250115T102351_20250115T102404_T32UPD,6,1736936772776
168,,72,6468,3732,2611,5980,5444,5424,5648,5477,5289,5472,5266,5737,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1017,2025-01-15,20250115T102351_20250115T102404_T32UPE,1,1736936758378
169,,66,5980,4713,3644,5384,5180,5176,5622,5637,5481,5612,5534,5996,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1017,2025-01-15,20250115T102351_20250115T102404_T32UPE,3,1736936758378
170,,150,7176,4928,3884,7124,6524,6460,7023,6684,6622,6460,6440,8070,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2389,2025-01-16,20250116T104259_20250116T104507_T32UNE,2,1737024356128
171,,150,6694,4582,3777,6476,6088,6188,6517,6195,6103,5656,5898,7220,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,2389,2025-01-16,20250116T104259_20250116T104507_T32UNE,9,1737024356128
172,,54,3171,2364,2149,2964,2774,2636,2820,3016,3078,3256,3115,2977,0,0,0,0,0,-9999,-9999,0,5,255,255,255,443,2025-01-18,20250118T103351_20250118T103349_T32UND,8,1737196574525
173,,60,3909,3144,2928,3744,3428,3388,3463,3674,3687,4004,3788,2875,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,379,2025-01-18,20250118T103351_20250118T103349_T32UNE,0,1737196560176
174,,60,4586,4185,3996,4420,4212,4228,4465,4666,4687,4960,4690,4239,0,0,0,100,0,-9999,-9999,0,9,255,255,255,379,2025-01-18,20250118T103351_20250118T103349_T32UNE,2,1737196560176
175,,60,4386,4028,3723,4276,4080,4196,4405,4445,4450,4808,4573,4214,0,0,0,100,0,-9999,-9999,0,9,255,255,255,379,2025-01-18,20250118T103351_20250118T103349_T32UNE,4,1737196560176
176,,54,4869,3947,3525,4212,4020,4084,4328,4323,4322,4500,4397,4219,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,379,2025-01-18,20250118T103351_20250118T103349_T32UNE,5,1737196560176
177,,54,4812,3257,2778,4176,3944,3772,3991,4204,4316,4576,4342,4166,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,379,2025-01-18,20250118T103351_20250118T103349_T32UNE,7,1737196560176
178,,54,3085,2177,1962,2842,2626,2484,2630,2811,2869,3032,2898,2583,0,0,0,81,0,-9999,-9999,0,9,255,255,253,379,2025-01-18,20250118T103351_20250118T103349_T32UNE,8,1737196560176
179,,60,3425,2948,2850,3044,2866,2874,3021,3286,3376,3500,3393,3267,0,0,0,100,0,-9999,-9999,0,9,255,255,255,379,2025-01-18,20250118T103351_20250118T103349_T32UNE,9,1737196560176
180,,54,2346,2721,2837,2404,2486,2420,2678,3330,3357,3692,3539,3375,0,0,0,0,0,-9999,-9999,0,5,245,253,246,490,2025-01-18,20250118T103351_20250118T103349_T32UPD,6,1737196570032
181,,60,4391,3184,2691,4004,3696,3648,3506,3759,3880,3960,3925,1175,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-18,20250118T103351_20250118T103349_T32UPE,1,1737196556028
182,,60,4037,2829,2266,4032,3616,3452,3284,3581,3564,3876,3700,987,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-18,20250118T103351_20250118T103349_T32UPE,3,1737196556028
183,,156,5825,4343,3462,5560,5260,5356,5254,5346,5625,5672,5695,1368,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-20,20250120T102239_20250120T102240_T32UND,8,1737368778496
184,,156,5912,4323,3456,5692,5340,5504,5268,5352,5635,5716,5682,1369,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-20,20250120T102239_20250120T102240_T32UNE,8,1737368765865
185,,156,6794,5053,4786,6564,6064,6000,6561,6434,6530,6540,6488,9203,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,949,2025-01-20,20250120T102239_20250120T102240_T32UPD,6,1737368775051
186,,168,6405,3425,3160,5952,5084,4812,4897,4683,4587,4740,4391,6188,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1021,2025-01-20,20250120T102239_20250120T102240_T32UPE,1,1737368760647
187,,168,7484,3991,3555,6940,6060,5572,5689,5394,5258,5384,5134,5453,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1021,2025-01-20,20250120T102239_20250120T102240_T32UPE,3,1737368760647
188,,162,9102,6297,5140,8008,7680,7752,7529,7980,8135,7880,8501,2064,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-21,20250121T104411_20250121T104411_T32UNE,2,1737456386502
189,,162,7658,5040,3621,7240,6616,6500,6122,6464,6460,7016,6580,1714,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-21,20250121T104411_20250121T104411_T32UNE,9,1737456386502
190,,60,5937,5293,4923,6004,5552,5724,5960,5906,5759,6324,5756,8002,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,658,2025-01-23,20250123T103239_20250123T103305_T32UND,8,1737628577434
191,,60,4462,3865,3424,4460,4196,4236,4374,4461,4438,4596,4468,4436,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,642,2025-01-23,20250123T103239_20250123T103305_T32UNE,0,1737628563086
192,,66,6514,4652,3841,6280,5868,5908,6255,6093,6080,6436,5973,8807,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,642,2025-01-23,20250123T103239_20250123T103305_T32UNE,2,1737628563086
193,,66,6785,4295,3335,6728,6236,6248,6477,6197,6057,6416,5963,7430,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,642,2025-01-23,20250123T103239_20250123T103305_T32UNE,4,1737628563086
194,,66,5640,3995,3575,5092,4684,4544,4874,4824,4811,5136,4728,7740,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,642,2025-01-23,20250123T103239_20250123T103305_T32UNE,5,1737628563086
195,,66,4865,3943,3398,4884,4784,4732,4991,5058,5025,5424,4976,6739,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,642,2025-01-23,20250123T103239_20250123T103305_T32UNE,7,1737628563086
196,,60,5909,5289,4915,5928,5500,5660,5951,5906,5762,6260,5727,7864,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,642,2025-01-23,20250123T103239_20250123T103305_T32UNE,8,1737628563086
197,,66,6656,4085,3232,6336,5864,5924,6116,6016,5843,6120,5745,7935,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,642,2025-01-23,20250123T103239_20250123T103305_T32UNE,9,1737628563086
198,,60,7450,5346,4307,7960,7592,7632,7862,7622,7464,8312,7236,9055,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,723,2025-01-23,20250123T103239_20250123T103305_T32UPD,6,1737628572947
199,,54,8721,3289,3262,8616,8288,8400,8658,8525,8400,8744,8182,10309,0,1,0,65,0,-9999,-9999,1024,8,255,255,255,455,2025-01-23,20250123T103239_20250123T103305_T32UPE,1,1737628558939
200,,60,6066,2412,2317,5976,5548,5604,5721,5741,5684,5824,5594,6172,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,455,2025-01-23,20250123T103239_20250123T103305_T32UPE,3,1737628558939
201,,90,2727,590,436,2220,1700,1434,1412,1400,1351,1366,1287,1273,0,0,0,23,0,-9999,-9999,0,8,226,173,146,849,2025-01-25,20250125T102341_20250125T102343_T32UND,8,1737800806432
202,,90,2685,591,435,2204,1694,1436,1409,1399,1351,1368,1288,1225,0,0,0,23,0,-9999,-9999,0,8,224,173,146,798,2025-01-25,20250125T102341_20250125T102343_T32UNE,8,1737800793672
203,,96,14849,4954,4418,13440,11912,11408,12105,11554,11048,11312,10695,15577,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1542,2025-01-25,20250125T102341_20250125T102343_T32UPD,6,1737800803042
204,,84,9859,3880,3785,9472,8720,8544,8961,8704,8313,8872,8293,14995,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1263,2025-01-25,20250125T102341_20250125T102343_T32UPE,1,1737800788644
205,,66,7609,3434,3049,7616,6972,6796,7193,6895,6319,7128,6151,14995,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1263,2025-01-25,20250125T102341_20250125T102343_T32UPE,3,1737800788644
206,,60,6543,3801,2376,7000,6456,6344,6354,6108,5918,6752,5729,5459,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,417,2025-01-26,20250126T104229_20250126T104225_T32UNE,2,1737888360266
207,,60,6592,2994,1661,6988,6520,6336,6236,5917,5648,6576,5421,6030,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,417,2025-01-26,20250126T104229_20250126T104225_T32UNE,9,1737888360266
208,,60,1892,1704,1432,1852,1948,1920,2116,2722,2909,3156,3101,1600,1,0,0,65,0,-9999,-9999,2048,8,189,198,196,-9999,2025-01-28,20250128T103331_20250128T103332_T32UND,8,1738060603558
209,,78,3593,2483,2276,3560,3428,3228,3761,4212,4110,4428,4118,10975,1,0,0,100,0,-9999,-9999,2048,9,255,255,255,1033,2025-01-28,20250128T103331_20250128T103332_T32UNE,0,1738060589203
210,,78,4968,2958,2970,4644,4380,4156,4564,4680,4544,4964,4502,13630,1,0,0,100,0,-9999,-9999,2048,9,255,255,255,1033,2025-01-28,20250128T103331_20250128T103332_T32UNE,2,1738060589203
211,,78,5424,2899,2880,5116,4704,4372,4871,5075,4908,5324,4879,14569,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1033,2025-01-28,20250128T103331_20250128T103332_T32UNE,4,1738060589203
212,,78,4911,3066,2976,4704,4232,4084,4604,4740,4539,5088,4620,13556,1,0,0,100,0,-9999,-9999,2048,9,255,255,255,1033,2025-01-28,20250128T103331_20250128T103332_T32UNE,5,1738060589203
213,,78,6092,3671,3434,5324,5288,5116,5887,6232,5995,6480,6044,15534,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1033,2025-01-28,20250128T103331_20250128T103332_T32UNE,7,1738060589203
214,,78,2380,1793,1682,2182,2156,2056,2519,3038,3110,3272,3199,7673,1,0,0,65,0,-9999,-9999,2048,8,222,220,209,1033,2025-01-28,20250128T103331_20250128T103332_T32UNE,8,1738060589203
215,,78,3277,2230,2111,3348,3090,2886,3306,3498,3405,3896,3405,9976,1,0,0,100,0,-9999,-9999,2048,9,255,255,255,1033,2025-01-28,20250128T103331_20250128T103332_T32UNE,9,1738060589203
216,,54,1486,1445,1065,1526,1752,1620,1870,2456,2500,2884,2683,1300,1,0,0,65,0,-9999,-9999,2048,8,156,179,165,-9999,2025-01-28,20250128T103331_20250128T103332_T32UPD,6,1738060599040
217,,54,2697,2301,1878,2518,2764,2864,2990,3450,3532,3860,3661,2184,1,0,0,100,0,-9999,-9999,2048,9,255,255,255,-9999,2025-01-28,20250128T103331_20250128T103332_T32UPE,1,1738060585044
218,,54,2026,1689,1445,2120,2260,2130,2347,2733,2818,3212,3031,1706,1,0,0,65,0,-9999,-9999,2048,8,216,230,217,-9999,2025-01-28,20250128T103331_20250128T103332_T32UPE,3,1738060585044
219,,108,4644,2159,2023,4632,4516,4432,4288,4509,4632,4980,4738,2284,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-30,20250130T102159_20250130T102158_T32UND,8,1738232780767
220,,108,4983,2284,2437,4964,4760,4628,5080,5006,4841,5160,4805,14988,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,1379,2025-01-30,20250130T102159_20250130T102158_T32UNE,8,1738232768097
221,,102,4396,2046,1912,4364,4376,4344,4234,4622,4780,5140,4870,2442,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-30,20250130T102159_20250130T102158_T32UPD,6,1738232777344
222,,102,5356,2543,2299,5264,5136,5072,4855,4999,5213,5436,5316,1786,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,-9999,2025-01-30,20250130T102159_20250130T102158_T32UPE,1,1738232762947
223,,102,2217,2192,1762,2258,2230,2126,2108,2580,2806,3144,3051,765,1,0,0,54,0,-9999,-9999,2048,8,230,227,217,-9999,2025-01-30,20250130T102159_20250130T102158_T32UPE,3,1738232762947
224,,78,513,1581,1100,698,791,782,1240,2089,2184,2216,2390,2126,0,0,0,3,0,-9999,-9999,0,4,71,81,80,654,2025-01-31,20250131T104321_20250131T104322_T32UNE,2,1738320384971
225,,78,895,1235,1065,888,952,865,1029,1484,1532,1870,1708,2595,0,0,0,0,0,-9999,-9999,0,3,91,97,88,842,2025-01-31,20250131T104321_20250131T104322_T32UNE,9,1738320384971
226,,84,2351,3254,3030,2382,2598,2668,3243,4095,4322,4768,4597,5185,1,0,0,89,0,-9999,-9999,2048,9,243,255,255,516,2025-02-02,20250202T103149_20250202T103144_T32UND,8,1738492578230
227,,90,3299,3128,3070,2934,2884,3074,3498,3882,4061,4020,4162,5880,1,0,0,100,0,-9999,-9999,2048,9,255,255,255,366,2025-02-02,20250202T103149_20250202T103144_T32UNE,0,1738492563879
228,,90,3296,1974,1733,3284,3216,3024,3246,3516,3548,3876,3515,4375,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,366,2025-02-02,20250202T103149_20250202T103144_T32UNE,2,1738492563879
229,,90,2379,1805,1588,2050,2140,2302,2461,2607,2648,2864,2849,3737,1,0,0,72,0,-9999,-9999,2048,8,209,218,234,366,2025-02-02,20250202T103149_20250202T103144_T32UNE,4,1738492563879
230,,90,7878,4068,4054,7832,7608,7552,7814,7797,7852,8400,7797,10306,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,366,2025-02-02,20250202T103149_20250202T103144_T32UNE,5,1738492563879
231,,90,4076,3111,3050,3864,3884,3804,4082,4533,4742,4884,4911,4759,0,0,0,100,0,-9999,-9999,0,9,255,255,255,366,2025-02-02,20250202T103149_20250202T103144_T32UNE,7,1738492563879
232,,84,2118,3216,2964,2228,2460,2564,3089,3938,4195,4640,4492,4195,1,0,0,89,0,-9999,-9999,2048,9,227,250,255,366,2025-02-02,20250202T103149_20250202T103144_T32UNE,8,1738492563879
233,,90,2970,2553,2441,3100,3046,3016,3188,3452,3576,3800,3646,3565,1,0,0,100,0,-9999,-9999,2048,9,255,255,255,366,2025-02-02,20250202T103149_20250202T103144_T32UNE,9,1738492563879
234,,120,1127,1666,1344,1534,1440,972,1792,3302,3544,4048,3831,4201,1,0,0,8,0,-9999,-9999,2048,10,156,147,99,566,2025-02-02,20250202T103149_20250202T103144_T32UPD,6,1738492573736
235,,72,1685,2675,2030,1720,1912,1890,2335,3041,3284,3620,3390,3863,1,0,0,37,0,-9999,-9999,2048,8,175,195,193,571,2025-02-02,20250202T103149_20250202T103144_T32UPE,1,1738492559736
236,,72,1230,2549,2341,1668,1842,1880,2300,2985,3169,3400,3259,2973,0,0,0,0,0,-9999,-9999,0,5,170,188,192,654,2025-02-02,20250202T103149_20250202T103144_T32UPE,3,1738492559736
237,,150,724,1728,1015,710,984,701,1519,2861,3088,3408,3295,3016,0,0,0,0,0,-9999,-9999,0,5,73,100,72,649,2025-02-04,20250204T102251_20250204T102341_T32UND,8,1738664805154
238,,174,585,1726,1010,613,920,650,1490,2866,3097,3396,3311,3000,0,0,0,0,0,-9999,-9999,0,5,63,94,67,654,2025-02-04,20250204T102251_20250204T102341_T32UNE,8,1738664792375
239,,117,179,910,439,224,554,307,1035,2026,2149,2430,2296,2326,0,0,0,0,0,-9999,-9999,0,4,21,57,32,653,2025-02-04,20250204T102251_20250204T102341_T32UPD,6,1738664801763
240,,174,401,1808,1016,537,830,738,1426,2082,2278,2600,2605,2784,1,0,0,0,0,-9999,-9999,2048,10,56,84,74,630,2025-02-04,20250204T102251_20250204T102341_T32UPE,1,1738664787363
241,,174,651,1748,979,655,972,842,1719,2686,2883,3224,3086,2959,1,0,0,0,0,-9999,-9999,2048,5,66,99,86,769,2025-02-04,20250204T102251_20250204T102341_T32UPE,3,1738664787363
242,,120,7929,6065,4959,7584,7344,7440,7864,7773,7663,7712,7513,11101,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,788,2025-02-05,20250205T104129_20250205T104131_T32UNE,2,1738752359562
243,,114,6691,4295,3409,6656,6120,5776,5919,5731,5589,6364,5486,8574,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,788,2025-02-05,20250205T104129_20250205T104131_T32UNE,9,1738752359562
244,,60,6010,3537,2450,5684,5248,5072,5127,5131,5065,5488,5064,6170,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,389,2025-02-07,20250207T103241_20250207T103237_T32UNE,0,1738924585934
245,,60,6630,4506,3754,5856,5524,5572,5837,5898,5873,5648,5934,6938,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,389,2025-02-07,20250207T103241_20250207T103237_T32UNE,5,1738924585934
246,,60,9926,6146,4430,10080,9232,9080,9510,9179,8877,10056,8709,11541,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,389,2025-02-07,20250207T103241_20250207T103237_T32UNE,7,1738924585934
247,,60,6049,4117,3247,5528,5204,5060,5375,5412,5293,5416,5368,7452,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,545,2025-02-07,20250207T103241_20250207T103237_T32UPE,1,1738924583613
248,,60,2811,2793,2112,2880,2912,2792,3312,3855,3932,4292,3979,4442,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,545,2025-02-07,20250207T103241_20250207T103237_T32UPE,3,1738924583613
249,,60,7627,4735,3469,7584,7188,7032,7117,6947,6782,7296,6651,7279,0,1,0,100,0,-9999,-9999,1024,9,255,255,255,328,2025-02-07,20250207T103241_20250207T103624_T32UND,8,1738924602512
